"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","Hurstbourne","Hurstbourne","KY","Louisville/Jefferson County, KY","""Louisville/Jefferson County, KY-IN""",6308,9.30448717948718,100,,,361000,0.979020979020979,7.56853396901073,0.0345650969529085,,0.071780436312456,0.00490196078431373,62
"City","Carroll Township","Carroll Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",6309,6.42200854700855,100,,,128300,-0.465477114041893,2.39425379090184,0.0292049883086516,,,,109
"City","Chester","Chester","CT","Hartford, CT","""Hartford-West Hartford-East Hartford, CT""",6310,1.40918803418803,83.33,,,302000,-0.165289256198347,-1.88434048083171,0.0150596026490066,,0.0550595238095238,0.027027027027027,97
"City","Tinicum Township","Tinicum Township","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6312,6.79700854700855,,,,130500,1.0844306738962,10.0337268128162,0.0328352490421455,,0.204819277108434,0.0168067226890756,86
"City","Richboro","Richboro","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6315,2.33226495726496,100,,,420300,0,0.43010752688172,0.00963359505115391,,0.0244776119402985,0.0487804878048781,86
"City","Richmond","Richmond","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6316,0.147435897435897,100,,,198900,-0.300751879699248,0.556117290192113,0.0108094519859225,,0.170642201834862,0.053763440860215,81
"City","Ellettsville","Ellettsville","IN","Bloomington, IN","""Bloomington, IN""",6317,6.86324786324786,,,,136500,-0.727272727272727,5.08083140877598,0.0404908424908426,,0.0680527355076082,0.0099566667475739,
"City","Hidden Valley","Hidden Valley","IN","Cincinnati, OH","""Cincinnati, OH-KY-IN""",6319,5.88354700854701,100,,,182600,-0.0547345374931582,6.34828188701223,0.036659364731654,,0.0990505517064409,0.0284974093264249,69
"City","Beloit","Beloit","OH","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",6320,8.02884615384615,,,,110000,0.0909918107370337,15.9114857744995,0.0482818181818181,,0.0964360587002096,0.0217391304347826,75
"City","Columbus","Columbus","MI","Detroit, MI","""Detroit-Warren-Dearborn, MI""",6321,4.51282051282051,100,,,202400,-0.0493827160493827,1.50451354062187,0.0152964426877471,,0.0539033457249071,0,84.5
"City","Oaklyn","Oaklyn","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6322,0.289529914529915,,,,159900,-0.187265917602996,1.26662444585181,0.0151719824890557,,0.165754923413567,0.115511551155116,133
"City","Geneva","Geneva","FL","Orlando, FL","""Orlando-Kissimmee-Sanford, FL""",6324,6.55662393162393,100,,,307600,-0.678075556990636,8.42439196334156,0.0461085825747725,,0.0530546623794212,0.0606060606060606,69
"City","Pilesgrove","Pilesgrove","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6325,0.990384615384615,100,,10.002,247700,0.161746866154468,0.405350628293474,0.0178401291885346,,0.0968543046357616,0.162393162393162,145.5
"City","Gothenburg","Gothenburg","NE","Lexington, NE","""Lexington, NE""",6328,9.73183760683761,100,,,121600,2.18487394957983,35.1111111111111,,,0.109461966604824,0.0169491525423729,
"City","Ho Ho Kus","Ho Ho Kus","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",6329,2.88782051282051,50,,,739900,-0.777792678020652,-1.45178476291955,0.0214055953507231,,0.0364372469635627,0,117.5
"City","The Villages","The Villages","FL","The Villages, FL","""The Villages, FL""",6330,7.41880341880342,89.63,,,249200,0.120530333467256,0.40290088638195,,,0.033442088091354,0.0121951219512195,98
"City","Portola Valley","Portola Valley","CA","San Francisco, CA","""San Francisco-Oakland-Hayward, CA""",6332,9.58867521367521,100,,,3993200,2.12526533848239,11.8731439457612,0.0127188720825404,,0.00847457627118644,0,40
"City","Churchville","Churchville","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6333,4.00106837606838,100,,,405600,0.197628458498024,3.73401534526854,0.0186143984220908,,,,86
"City","Town of Whitehall","Town of Whitehall","NY","Glens Falls, NY","""Glens Falls, NY""",6334,0.282051282051282,,,,74800,-0.927152317880795,1.6304347826087,0.0116310160427808,,0.13771186440678,0.0461538461538462,138
"City","New London","New London","OH","Norwalk, OH","""Norwalk, OH""",6335,2.02991452991453,,,53.8857,110600,-0.180505415162455,16.5437302423604,,,0.120448179271709,0.0697674418604651,94
"City","Hubbard","Hubbard","OR","Salem, OR","""Salem, OR""",6336,6.77136752136752,100,,,284300,0.815602836879433,9.1362763915547,0.0408652831516003,,0.0606060606060606,0.153846153846154,57
"City","Town of Chilton","Town of Chilton","WI","Appleton, WI","""Appleton, WI""",6337,3.90598290598291,100,,,120700,-0.494641384995878,1.00418410041841,0.0346975973487986,,0.084860898210083,0.0237850166209567,71.5
"City","Ravenna","Ravenna","MI","Muskegon, MI","""Muskegon, MI""",6338,5.85897435897436,,,,142400,-0.140252454417952,5.01474926253687,0.0309971910112359,,0.0380078636959371,0.0344827586206897,77
"City","Mills River","Mills River","NC","Asheville, NC","""Asheville, NC""",6339,6.63247863247863,,,,253900,0.197316495659037,7.22128378378378,0.0257109098070107,,0.0350089766606822,0.0256410256410256,77
"City","Mooresburg","Mooresburg","TN","Kingsport, TN","""Kingsport-Bristol-Bristol, TN-VA""",6340,2.57692307692308,50,,,118100,0.425170068027211,10.7879924953096,0.0408467400508044,,0.138047138047138,0.0731707317073171,89
"City","Eyota","Eyota","MN","Rochester, MN","""Rochester, MN""",6341,9.63675213675214,,,,241500,0.415800415800416,5.32054077627562,0.0426293995859213,,0.0398550724637681,0,73
"City","Moultonborough","Moultonborough","NH",,,6342,7.66880341880342,70,,,312400,0.871811430416532,7.35395189003436,,,0.0413625304136253,0,87
"City","Halifax Township","Halifax Township","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",6343,6.88034188034188,,,,160700,1.26023944549464,3.61057382333978,0.0224206596141878,,0.035042735042735,0.024390243902439,80
"City","Franklin Township","Franklin Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",6347,7.64850427350427,100,,,160000,0.692259282567653,5.12483574244415,0.02545,,0.0588235294117647,0.0588235294117647,83
"City","Yaphank","Yaphank","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",6349,4.51709401709402,,,,278800,-0.0716845878136201,8.31390831390831,0.0426972740315639,,0.144244105409154,0.0865384615384615,158.5
"City","Gobles","Gobles","MI","Kalamazoo, MI","""Kalamazoo-Portage, MI""",6351,1.9241452991453,100,,,125200,0.400962309542903,0.32051282051282,0.024776357827476,,,,84.5
"City","Farmington","Farmington","WI","Milwaukee, WI","""Milwaukee-Waukesha-West Allis, WI""",6353,2.54380341880342,100,,,273400,-0.036563071297989,1.29677658391997,0.0319092904169715,,,,69
"City","Boyertown","Boyertown","PA","Reading, PA","""Reading, PA""",6354,4.25747863247863,100,,,152600,0.131233595800525,2.83018867924528,0.0323656618610748,,,,85
"City","Town of Hurley","Town of Hurley","NY","Kingston, NY","""Kingston, NY""",6355,7.99145299145299,100,,,212500,0.0942063118228921,7.59493670886076,0.042964705882353,,0.101141924959217,0.0483870967741935,143.5
"City","Fort Branch","Fort Branch","IN",,,6356,9.28525641025641,100,,,124200,0.566801619433198,5.70212765957447,,,0.129445234708393,0,68
"City","Star","Star","ID","Boise City, ID","""Boise City, ID""",6357,5.9957264957265,100,,,245000,0.409836065573771,11.2624886466848,0.0346612244897959,,0.12085635359116,0.0171428571428571,52
"City","Tega Cay","Tega Cay","SC","Charlotte, NC","""Charlotte-Concord-Gastonia, NC-SC""",6358,7.74786324786325,100,2.3809,1.6108,293700,0.170532060027285,5.60949298813377,0.0366666666666666,,,,72
"City","Dyer","Dyer","TN",,,6359,1.27777777777778,,,,58700,-0.508474576271186,-5.47504025764895,,,0.206349206349206,0.0153846153846154,106.5
"City","Nortonville","Nortonville","KY","Madisonville, KY","""Madisonville, KY""",6361,9.28311965811966,100,,,92600,0.761697497279652,23.1382978723404,,,0.0998060718921402,0.0407252608752062,131
"City","Tinicum Township","Tinicum Township","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6362,9.03952991452991,100,,,385700,0.521240552514986,4.13066954643628,0.0170417422867513,,0.035786594894947,0,86
"City","North Baltimore","North Baltimore","OH","Toledo, OH","""Toledo, OH""",6363,4.92094017094017,100,,,94400,0.106044538706257,3.28227571115974,0.0245444915254238,,0.0631399317406143,0,65
"City","Town of Walworth","Town of Walworth","WI","Whitewater, WI","""Whitewater-Elkhorn, WI""",6364,9.34188034188034,,,,189800,0.529661016949152,9.45790080738178,,,0.0378378378378378,0,80
"City","Spencer","Spencer","OK","Oklahoma City, OK","""Oklahoma City, OK""",6365,9.61004273504273,100,,,83500,3.72670807453416,13.7602179836512,0.0587185628742515,,0.0952380952380952,0.0925925925925926,70
"City","Madeira Beach","Madeira Beach","FL","Tampa, FL","""Tampa-St. Petersburg-Clearwater, FL""",6366,7.45299145299145,100,,,424400,0.33096926713948,7.3343449671219,0.0251060320452403,,0.0511363636363636,0.0873015873015873,76
"City","Young Harris","Young Harris","GA",,,6367,1.48504273504274,100,,,178300,-0.279642058165548,-0.279642058165548,,,0.0987654320987654,0.025,
"City","Bono","Bono","AR","Jonesboro, AR","""Jonesboro, AR""",6368,2.3792735042735,,,,104400,0,3.67428003972195,0.0398467432950191,,0.104882459312839,0.0862068965517241,75.5
"City","Sandstone Township","Sandstone Township","MI","Jackson, MI","""Jackson, MI""",6369,6.64423076923077,,,,153000,0.393700787401575,12.5,0.045640522875817,,0.0867208672086721,0.0625,74
"City","Salunga-Landisville","Salunga-Landisville","PA","Lancaster, PA","""Lancaster, PA""",6370,7.64316239316239,100,,,226600,0.398759415152858,3.4703196347032,0.029541041482789,,0.0365190365190365,0.0212765957446809,73
"City","Lochbuie","Lochbuie","CO","Greeley, CO","""Greeley, CO""",6371,9.85042735042735,100,,,237000,1.10921501706485,17.2106824925816,0.0649240506329114,,0.0535553555355536,0,50
"City","Lake Alfred","Lake Alfred","FL","Lakeland, FL","""Lakeland-Winter Haven, FL""",6372,9.71047008547009,80,,,138100,0.802919708029197,14.037985136251,0.0474221578566256,,,,89
"City","Avoca","Avoca","MI","Detroit, MI","""Detroit-Warren-Dearborn, MI""",6373,3.70726495726496,,,,156300,-0.635727908455181,2.49180327868852,0.0256493921944978,,0.0862068965517241,0,84.5
"City","Toano","Toano","VA","Virginia Beach, VA","""Virginia Beach-Norfolk-Newport News, VA-NC""",6375,2.55982905982906,75,,,287200,0.279329608938547,3.16091954022989,0.0165041782729805,,0.0987472365512159,0.0149253731343284,91
"City","Lake Helen","Lake Helen","FL","Daytona Beach, FL","""Deltona-Daytona Beach-Ormond Beach, FL""",6377,8.07264957264957,100,,,152600,0.196979645436638,13.037037037037,0.0482372214941023,,0.112734864300626,0.0740740740740741,85
"City","Stillwater","Stillwater","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",6378,3.83547008547009,100,,4.9995,229400,-0.64963187527068,2.09167779261237,0.0307497820401046,,,,147
"City","Chalfont","Chalfont","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6381,2.25961538461538,100,,4.0453,334400,0.33003300330033,2.45098039215686,0.0177392344497607,,,,86
"City","Smiths Grove","Smiths Grove","KY","Bowling Green, KY","""Bowling Green, KY""",6382,9.37393162393162,,,,135500,0.968703427719821,9.80551053484603,0.0403911439114391,,0.10459587955626,0,68
"City","Krum","Krum","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",6384,9.37820512820513,100,,,193100,0.416016640665627,8.54412591343451,0.0375712066286897,,,,47
"City","Homer","Homer","MI","Battle Creek, MI","""Battle Creek, MI""",6385,4.6292735042735,,,,92700,1.09051254089422,8.80281690140845,0.0300539374325781,,0.194174757281553,0.03,88
"City","Palos Park","Palos Park","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6386,2.50320512820513,76.92,,,391200,-1.06221547799697,4.79507098848111,0.0355163599182005,,0.0559094125973107,0.0759493670886076,88
"City","Baden","Baden","PA","Pittsburgh, PA","""Pittsburgh, PA""",6387,0.553418803418803,100,,11.5308,98700,0,0,0.0170820668693008,,,,83
"City","Jonesboro","Jonesboro","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",6388,8.94123931623932,,,,71000,0.995732574679943,13.4185303514377,0.0554225352112676,,0.239968216130314,0.0521523178807947,77
"City","North Westport","North Westport","MA","Providence, RI","""Providence-Warwick, RI-MA""",6389,9.06730769230769,100,,,288000,0.523560209424084,7.0631970260223,0.0345069444444444,,,,77
"City","Medway","Medway","OH","Springfield, OH","""Springfield, OH""",6391,5.68376068376068,75,,5.2687,94600,0.852878464818763,12.2182680901542,0.0254016913319239,,0.121004566210046,0.0188679245283019,76
"City","Willistown Township","Willistown Township","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6392,3.3034188034188,100,,,598700,0.0668560922614073,3.0287385992084,0.0197862034407883,,,,82
"City","Waleska","Waleska","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",6393,7.63461538461539,,,,191900,0.893796004206099,6.37472283813747,0.0439656070870245,,0.0772104607721046,0.032258064516129,59
"City","Springport","Springport","MI","Jackson, MI","""Jackson, MI""",6394,8.12606837606838,,,,123200,0.489396411092985,10,0.0454058441558443,,0.146341463414634,0,74
"City","Sisters","Sisters","OR","Bend, OR","""Bend-Redmond, OR""",6395,8.97008547008547,100,,,425600,0.141176470588235,10.4880581516096,0.013359962406015,,0.0392156862745098,0,66
"City","Oak View","Oak View","CA","Ventura, CA","""Oxnard-Thousand Oaks-Ventura, CA""",6397,8.04380341880342,100,,,543800,0.0736105999263894,3.58095238095238,0.0334038249356381,,0.0399002493765586,0,54
"City","Mayflower","Mayflower","AR","Little Rock, AR","""Little Rock-North Little Rock-Conway, AR""",6399,7.26816239316239,,,,127600,0.789889415481832,5.62913907284768,0.0306112852664577,,0.114068441064639,0.0166666666666667,75
"City","Grant","Grant","MN","Minneapolis-St Paul, MN","""Minneapolis-St. Paul-Bloomington, MN-WI""",6401,0.980769230769231,100,,11.0132,422300,0.0236854571293226,1.90637065637066,0.0111295287710158,,,,75
"City","Pittsfield","Pittsfield","WI","Green Bay, WI","""Green Bay, WI""",6402,3.44017094017094,50,,,221000,0.683371298405467,7.02179176755448,0.0363574660633483,,,,64
"City","Fountainhead-Orchard Hills","Fountainhead-Orchard Hills","MD","Hagerstown, MD","""Hagerstown-Martinsburg, MD-WV""",6403,0.228632478632479,66.67,,,217800,0.0919117647058823,0.786672836649699,0.0187970615243342,,,,90
"City","Hanover","Hanover","VA","Richmond, VA","""Richmond, VA""",6404,5.57264957264957,100,,36.0147,260000,0.853374709076804,7.83907092492742,0.0287461538461538,,0.0762942779291553,0.0357142857142857,70
"City","Wanaque","Wanaque","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",6405,1.6025641025641,50,,,316300,0.957548675390999,1.70418006430868,0.0168953525134365,,0.0886970172684458,0.123893805309735,126
"City","Rainier","Rainier","WA","Olympia, WA","""Olympia-Tumwater, WA""",6406,4.82478632478632,100,,4.2445,246700,0.652794777641779,8.29675153643547,0.0390514795297934,,0.0793650793650794,0.1,53
"City","Bethlehem Township","Bethlehem Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",6407,2.83867521367521,,,,387000,0.597868468936834,0.991649269311065,0.00810594315245483,,0.0806241872561769,0.0645161290322581,122
"City","Parachute","Parachute","CO","Glenwood Springs, CO","""Glenwood Springs, CO""",6408,7.76175213675214,100,,,187900,2.06409560021727,9.62660443407235,,,0.178506375227687,0.0306122448979592,71
"City","Pembroke","Pembroke","GA","Savannah, GA","""Savannah, GA""",6409,4.83974358974359,,,,141000,1.80505415162455,4.98883097542815,0.0315744680851064,,0.0919540229885057,0.125,81
"City","Hudson","Hudson","CO","Greeley, CO","""Greeley, CO""",6410,9.5491452991453,100,,,336100,0.448296473401076,10.4139290407359,0.0492918774174353,,0.0471698113207547,0,50
"City","Friendsville","Friendsville","TN","Knoxville, TN","""Knoxville, TN""",6411,8.98611111111111,100,,,159300,0.886637112096264,10.1659751037344,0.0376396735718769,,0.0778301886792453,0.0151515151515152,69
"City","Edgartown","Edgartown","MA","Vineyard Haven, MA","""Vineyard Haven, MA""",6415,9.83867521367521,83.33,,,815900,1.61913065138872,8.23825948527461,,,0.0401606425702811,0,
"City","South Whitley","South Whitley","IN","Fort Wayne, IN","""Fort Wayne, IN""",6416,7.01068376068376,,,,109900,0.548947849954254,12.1428571428571,0.025950864422202,,0.11304347826087,0.0615384615384615,83
"City","Florence Township","Florence Township","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6417,0.292735042735043,50,,,282100,0.106458481192335,-2.08261020479,0.0128571428571429,,,,117
"City","Hope","Hope","IN","Columbus, IN","""Columbus, IN""",6418,2.24465811965812,,,,107300,0,-10.7321131447587,0.0370456663560113,,0.1075,0.0232558139534884,
"City","Linden","Linden","MI","Flint, MI","""Flint, MI""",6419,6.63461538461539,100,,,158800,0.0630119722747322,12.226148409894,0.0433501259445843,,,,78
"City","Del Monte Forest","Del Monte Forest","CA","Salinas, CA","""Salinas, CA""",6420,6.00747863247863,80,,,1714300,1.24616111504843,5.74918265375362,0.0199580003499971,,0.0189035916824197,0.1,67
"City","Clendenin","Clendenin","WV","Charleston, WV","""Charleston, WV""",6421,5.02884615384615,,,,83600,-0.1194743130227,-1.18203309692671,0.0381698564593302,,0.140644856377672,0,112.5
"City","Forty Fort","Forty Fort","PA","Scranton, PA","""Scranton--Wilkes-Barre--Hazleton, PA""",6422,3.1741452991453,100,,,119600,-0.0835421888053467,2.3972602739726,0.0244565217391304,,,,98
"City","Point Pleasant Beach","Point Pleasant Beach","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",6423,9.41880341880342,87.5,,2.2179,546300,0.961005359452966,9.06368536634059,0.0370181219110379,,,,125
"City","Franklin Township","Franklin Township","PA","Gettysburg, PA","""Gettysburg, PA""",6424,1.67200854700855,,,,194500,0.257731958762887,8.53794642857143,,,0.133204633204633,0.115942028985507,94
